,Unnamed: 0,Sort ,State,FIPS ,County ,CountySeat(s) ,Population(2010),LandAreakm2 ,LandAreami2 ,WaterAreakm2 ,WaterAreami2 ,TotalAreakm2 ,TotalAreami2 ,Latitude ,Longitude,Hover,NEVER MASK,max_risk
2521,2521,2522,TN,47187,Williamson,Franklin,183182,1508.925,582.599,3.029,1.169,1511.954,583.768,35.894971999999996,-86.896958,"Williamson<br>Every 10,000 People 190.0 Not using Mask<br>Max of 48.0 People can get Infected",190.0,48.0
2522,2522,2523,TN,47189,Wilson,Lebanon,113993,1478.433,570.826,32.037,12.370,1510.471,583.196,36.148476,-86.29021,"Wilson<br>Every 10,000 People 1050.0 Not using Mask<br>Max of 17.0 People can get Infected",1050.0,17.0
2523,2523,2524,TX,48001,Anderson,Palestine,58458,2752.1259999999997,1062.6019999999999,39.884,15.399,2792.01,1078.001,31.841265999999997,-95.661744,"Anderson<br>Every 10,000 People 1720.0 Not using Mask<br>Max of 30.0 People can get Infected",1720.0,30.0
2524,2524,2525,TX,48003,Andrews,Andrews,14786,3886.83,1500.713,0.957,0.370,3887.7870000000003,1501.0829999999999,32.312258,-102.640206,"Andrews<br>Every 10,000 People 900.0 Not using Mask<br>Max of 14.0 People can get Infected",900.0,14.0
2525,2525,2526,TX,48005,Angelina,Lufkin,86771,2066.235,797.778,173.343,66.928,2239.5789999999997,864.706,31.251951000000002,-94.611056,"Angelina<br>Every 10,000 People 1210.0 Not using Mask<br>Max of 0.0 People can get Infected",1210.0,0.0
2526,2526,2527,TX,48007,Aransas,Rockport,23158,652.869,252.074,714.621,275.917,1367.49,527.991,28.104225,-96.977983,"Aransas<br>Every 10,000 People 60.0 Not using Mask<br>Max of 183.0 People can get Infected",60.0,183.0
2527,2527,2528,TX,48009,Archer,Archer City,9054,2339.044,903.11,57.778,22.308,2396.821,925.418,33.616305,-98.687267,"Archer<br>Every 10,000 People 810.0 Not using Mask<br>Max of 5.0 People can get Infected",810.0,5.0
2528,2528,2529,TX,48011,Armstrong,Claude,1901,2354.5820000000003,909.1089999999999,12.220,4.718,2366.802,913.827,34.964179,-101.356636,"Armstrong<br>Every 10,000 People 800.0 Not using Mask<br>Max of 0.0 People can get Infected",800.0,0.0
2529,2529,2530,TX,48013,Atascosa,Jourdanton,44911,3158.605,1219.5439999999999,4.996,1.929,3163.6009999999997,1221.473,28.894296,-98.528187,"Atascosa<br>Every 10,000 People 10.0 Not using Mask<br>Max of 0.0 People can get Infected",10.0,0.0
2530,2530,2531,TX,48015,Austin,Bellville,28417,1674.4489999999998,646.508,25.577,9.875,1700.026,656.383,29.891901,-96.27017,"Austin<br>Every 10,000 People 60.0 Not using Mask<br>Max of 35.0 People can get Infected",60.0,35.0
2531,2531,2532,TX,48017,Bailey,Muleshoe,7165,2141.395,826.797,1.772,0.684,2143.167,827.4810000000001,34.067521,-102.830345,"Bailey<br>Every 10,000 People 180.0 Not using Mask<br>Max of 2.0 People can get Infected",180.0,2.0
2532,2532,2533,TX,48019,Bandera,Bandera,20485,2048.5789999999997,790.961,17.288,6.675,2065.867,797.6360000000001,29.755747999999997,-99.26068199999999,"Bandera<br>Every 10,000 People 730.0 Not using Mask<br>Max of 0.0 People can get Infected",730.0,0.0
2533,2533,2534,TX,48021,Bastrop,Bastrop,74171,2300.299,888.15,19.155,7.396,2319.4539999999997,895.546,30.103128,-97.311859,"Bastrop<br>Every 10,000 People 70.0 Not using Mask<br>Max of 27.0 People can get Infected",70.0,27.0
2534,2534,2535,TX,48023,Baylor,Seymour,3726,2246.7670000000003,867.482,86.984,33.585,2333.75,901.067,33.618171999999994,-99.19722800000001,"Baylor<br>Every 10,000 People 660.0 Not using Mask<br>Max of 0.0 People can get Infected",660.0,0.0
2535,2535,2536,TX,48025,Bee,Beeville,31861,2279.8089999999997,880.2389999999999,0.246,0.095,2280.056,880.334,28.416077,-97.742586,"Bee<br>Every 10,000 People 10.0 Not using Mask<br>Max of 349.0 People can get Infected",10.0,349.0
2536,2536,2537,TX,48027,Bell,Belton,310235,2722.118,1051.016,95.365,36.821,2817.4829999999997,1087.837,31.042109999999997,-97.481921,"Bell<br>Every 10,000 People 100.0 Not using Mask<br>Max of 50.0 People can get Infected",100.0,50.0
2537,2537,2538,TX,48029,Bexar,San Antonio,1714773,3211.12,1239.82,42.128,16.266,3253.2470000000003,1256.086,29.448671,-98.520147,"Bexar<br>Every 10,000 People 150.0 Not using Mask<br>Max of 178.0 People can get Infected",150.0,178.0
2538,2538,2539,TX,48031,Blanco,Johnson City,10497,1836.9520000000002,709.2510000000001,10.815,4.176,1847.766,713.427,30.265604999999997,-98.399977,"Blanco<br>Every 10,000 People 50.0 Not using Mask<br>Max of 5.0 People can get Infected",50.0,5.0
2539,2539,2540,TX,48033,Borden,Gail,641,2324.365,897.443,22.298,8.609,2346.663,906.052,32.744062,-101.433033,"Borden<br>Every 10,000 People 390.0 Not using Mask<br>Max of nan People can get Infected",390.0,
2540,2540,2541,TX,48035,Bosque,Meridian,18212,2545.902,982.9780000000001,50.672,19.565,2596.574,1002.543,31.900764000000002,-97.637632,"Bosque<br>Every 10,000 People 310.0 Not using Mask<br>Max of 19.0 People can get Infected",310.0,19.0
2541,2541,2542,TX,48037,Bowie,Boston,92565,2292.154,885.0060000000001,98.320,37.962,2390.474,922.9680000000001,33.446051000000004,-94.422375,"Bowie<br>Every 10,000 People 580.0 Not using Mask<br>Max of 21.0 People can get Infected",580.0,21.0
2542,2542,2543,TX,48039,Brazoria,Angleton,313166,3516.43,1357.701,649.793,250.886,4166.222,1608.5870000000002,29.167818,-95.434647,"Brazoria<br>Every 10,000 People 210.0 Not using Mask<br>Max of 123.0 People can get Infected",210.0,123.0
2543,2543,2544,TX,48041,Brazos,Bryan,194851,1516.296,585.445,15.003,5.793,1531.299,591.238,30.656725,-96.302389,"Brazos<br>Every 10,000 People 120.0 Not using Mask<br>Max of 292.0 People can get Infected",120.0,292.0
2544,2544,2545,TX,48043,Brewster,Alpine,9232,16015.795,6183.733,22.064,8.519,16037.858999999999,6192.2519999999995,29.808996999999998,-103.25245799999999,"Brewster<br>Every 10,000 People 110.0 Not using Mask<br>Max of 0.0 People can get Infected",110.0,0.0
2545,2545,2546,TX,48045,Briscoe,Silverton,1637,2330.991,900.0010000000001,4.069,1.571,2335.06,901.572,34.525172999999995,-101.205893,"Briscoe<br>Every 10,000 People 1050.0 Not using Mask<br>Max of 0.0 People can get Infected",1050.0,0.0
2546,2546,2547,TX,48047,Brooks,Falfurrias,7223,2443.302,943.3639999999999,0.742,0.286,2444.044,943.65,27.034994,-98.215276,"Brooks<br>Every 10,000 People 610.0 Not using Mask<br>Max of 42.0 People can get Infected",610.0,42.0
2547,2547,2548,TX,48049,Brown,Brownwood,38106,2446.071,944.433,32.429,12.521,2478.5,956.954,31.764103000000002,-98.99847,"Brown<br>Every 10,000 People 850.0 Not using Mask<br>Max of 23.0 People can get Infected",850.0,23.0
2548,2548,2549,TX,48051,Burleson,Caldwell,17187,1706.871,659.0260000000001,46.065,17.786,1752.935,676.812,30.493487,-96.622091,"Burleson<br>Every 10,000 People 200.0 Not using Mask<br>Max of 5.0 People can get Infected",200.0,5.0
2549,2549,2550,TX,48053,Burnet,Burnet,42750,2575.117,994.258,69.941,27.004,2645.0570000000002,1021.262,30.789616,-98.201195,"Burnet<br>Every 10,000 People 310.0 Not using Mask<br>Max of 8.0 People can get Infected",310.0,8.0
2550,2550,2551,TX,48055,Caldwell,Lockhart,38066,1412.2079999999999,545.257,4.934,1.905,1417.142,547.1619999999999,29.840421999999997,-97.631097,"Caldwell<br>Every 10,000 People 10.0 Not using Mask<br>Max of 41.0 People can get Infected",10.0,41.0
2551,2551,2552,TX,48057,Calhoun,Port Lavaca,21381,1312.711,506.84,"1,361.908",525.836,2674.618,1032.6760000000002,28.445365999999996,-96.5833,"Calhoun<br>Every 10,000 People 190.0 Not using Mask<br>Max of 0.0 People can get Infected",190.0,0.0
2552,2552,2553,TX,48059,Callahan,Baird,13544,2329.363,899.372,4.899,1.891,2334.262,901.263,32.29315,-99.372249,"Callahan<br>Every 10,000 People 490.0 Not using Mask<br>Max of 2.0 People can get Infected",490.0,2.0
2553,2553,2554,TX,48061,Cameron,Brownsville,406220,2307.478,890.922,998.532,385.535,3306.01,1276.4569999999999,26.102923,-97.47895799999999,"Cameron<br>Every 10,000 People 350.0 Not using Mask<br>Max of 241.0 People can get Infected",350.0,241.0
2554,2554,2555,TX,48063,Camp,Pittsburg,12401,507.18800000000005,195.826,19.184,7.407,526.372,203.233,32.974581,-94.979085,"Camp<br>Every 10,000 People 170.0 Not using Mask<br>Max of 5.0 People can get Infected",170.0,5.0
2555,2555,2556,TX,48065,Carson,Panhandle,6182,2383.36,920.22,10.064,3.886,2393.424,924.1060000000001,35.405496,-101.355356,"Carson<br>Every 10,000 People 990.0 Not using Mask<br>Max of 0.0 People can get Infected",990.0,0.0
2556,2556,2557,TX,48067,Cass,Linden,30464,2426.724,936.9630000000001,60.500,23.359,2487.223,960.322,33.083698,-94.357579,"Cass<br>Every 10,000 People 340.0 Not using Mask<br>Max of 2.0 People can get Infected",340.0,2.0
2557,2557,2558,TX,48069,Castro,Dimmitt,8062,2316.573,894.434,12.585,4.859,2329.158,899.293,34.533621000000004,-102.258786,"Castro<br>Every 10,000 People 570.0 Not using Mask<br>Max of 0.0 People can get Infected",570.0,0.0
2558,2558,2559,TX,48071,Chambers,Anahuac,35096,1546.579,597.137,709.775,274.046,2256.354,871.183,29.703933000000003,-94.668875,"Chambers<br>Every 10,000 People 270.0 Not using Mask<br>Max of 0.0 People can get Infected",270.0,0.0
2559,2559,2560,TX,48073,Cherokee,Rusk,50845,2727.031,1052.913,24.032,9.279,2751.063,1062.192,31.843859000000002,-95.156504,"Cherokee<br>Every 10,000 People 1230.0 Not using Mask<br>Max of 19.0 People can get Infected",1230.0,19.0
2560,2560,2561,TX,48075,Childress,Childress,7041,1803.68,696.405,44.835,17.311,1848.515,713.716,34.529337,-100.208336,"Childress<br>Every 10,000 People 1470.0 Not using Mask<br>Max of 5.0 People can get Infected",1470.0,5.0
2561,2561,2562,TX,48077,Clay,Henrietta,10752,2819.7740000000003,1088.721,72.604,28.033,2892.3790000000004,1116.754,33.785903999999995,-98.212918,"Clay<br>Every 10,000 People 660.0 Not using Mask<br>Max of 2.0 People can get Infected",660.0,2.0
2562,2562,2563,TX,48079,Cochran,Morton,3127,2007.63,775.15,0.229,0.088,2007.859,775.238,33.60844,-102.830449,"Cochran<br>Every 10,000 People 290.0 Not using Mask<br>Max of 2.0 People can get Infected",290.0,2.0
2563,2563,2564,TX,48081,Coke,Robert Lee,3320,2360.696,911.47,42.790,16.521,2403.485,927.9910000000001,31.877105,-100.63523599999999,"Coke<br>Every 10,000 People 390.0 Not using Mask<br>Max of 0.0 People can get Infected",390.0,0.0
2564,2564,2565,TX,48083,Coleman,Coleman,8895,3268.4240000000004,1261.9460000000001,50.472,19.487,3318.897,1281.433,31.914205,-99.346622,"Coleman<br>Every 10,000 People 530.0 Not using Mask<br>Max of 2.0 People can get Infected",530.0,2.0
2565,2565,2566,TX,48085,Collin,McKinney,782341,2178.762,841.225,116.236,44.879,2294.9970000000003,886.1039999999999,33.193884999999995,-96.578153,"Collin<br>Every 10,000 People 210.0 Not using Mask<br>Max of 168.0 People can get Infected",210.0,168.0
2566,2566,2567,TX,48087,Collingsworth,Wellington,3057,2378.751,918.441,2.279,0.880,2381.03,919.321,34.963358,-100.27213499999999,"Collingsworth<br>Every 10,000 People 2390.0 Not using Mask<br>Max of 2.0 People can get Infected",2390.0,2.0
2567,2567,2568,TX,48089,Colorado,Columbus,20874,2487.097,960.2739999999999,34.737,13.412,2521.834,973.686,29.595908,-96.50838900000001,"Colorado<br>Every 10,000 People 40.0 Not using Mask<br>Max of 42.0 People can get Infected",40.0,42.0
2568,2568,2569,TX,48091,Comal,New Braunfels,108472,1449.037,559.476,39.890,15.402,1488.9270000000001,574.878,29.803019,-98.255201,"Comal<br>Every 10,000 People 70.0 Not using Mask<br>Max of 33.0 People can get Infected",70.0,33.0
2569,2569,2570,TX,48093,Comanche,Comanche,13974,2428.771,937.7539999999999,25.718,9.930,2454.489,947.684,31.951645000000003,-98.549617,"Comanche<br>Every 10,000 People 450.0 Not using Mask<br>Max of 0.0 People can get Infected",450.0,0.0
2570,2570,2571,TX,48095,Concho,Paint Rock,4087,2548.028,983.799,25.624,9.894,2573.653,993.693,31.318865000000002,-99.863648,"Concho<br>Every 10,000 People 120.0 Not using Mask<br>Max of 0.0 People can get Infected",120.0,0.0
2571,2571,2572,TX,48097,Cooke,Gainesville,38437,2265.616,874.7589999999999,61.334,23.681,2326.95,898.44,33.639169,-97.21037199999999,"Cooke<br>Every 10,000 People 1180.0 Not using Mask<br>Max of 0.0 People can get Infected",1180.0,0.0
2572,2572,2573,TX,48099,Coryell,Gatesville,75388,2724.8390000000004,1052.066,12.146,4.690,2736.985,1056.756,31.391177000000003,-97.798022,"Coryell<br>Every 10,000 People 150.0 Not using Mask<br>Max of 16.0 People can get Infected",150.0,16.0
2573,2573,2574,TX,48101,Cottle,Paducah,1505,2332.448,900.563,2.724,1.052,2335.172,901.615,34.091906,-100.276442,"Cottle<br>Every 10,000 People 1070.0 Not using Mask<br>Max of 0.0 People can get Infected",1070.0,0.0
2574,2574,2575,TX,48103,Crane,Crane,4375,2033.319,785.069,1.696,0.655,2035.015,785.7239999999999,31.422796999999996,-102.487774,"Crane<br>Every 10,000 People 800.0 Not using Mask<br>Max of 0.0 People can get Infected",800.0,0.0
2575,2575,2576,TX,48105,Crockett,Ozona,3719,7270.944,2807.327,0.053,0.021,7270.996999999999,2807.348,30.717532000000002,-101.404211,"Crockett<br>Every 10,000 People 260.0 Not using Mask<br>Max of 0.0 People can get Infected",260.0,0.0
2576,2576,2577,TX,48107,Crosby,Crosbyton,6059,2331.501,900.198,3.874,1.496,2335.375,901.694,33.609144,-101.29871,"Crosby<br>Every 10,000 People 310.0 Not using Mask<br>Max of 0.0 People can get Infected",310.0,0.0
2577,2577,2578,TX,48109,Culberson,Van Horn,2398,9875.1,3812.798,0.556,0.215,9875.655999999999,3813.013,31.445909000000004,-104.526945,"Culberson<br>Every 10,000 People 1250.0 Not using Mask<br>Max of 2.0 People can get Infected",1250.0,2.0
2578,2578,2579,TX,48111,Dallam,Dalhart,6703,3893.4240000000004,1503.259,5.183,2.001,3898.607,1505.26,36.28637,-102.59402,"Dallam<br>Every 10,000 People 1190.0 Not using Mask<br>Max of 2.0 People can get Infected",1190.0,2.0
2579,2579,2580,TX,48113,Dallas,Dallas,2368139,2256.603,871.279,96.696,37.335,2353.299,908.6139999999999,32.766987,-96.778424,"Dallas<br>Every 10,000 People 240.0 Not using Mask<br>Max of 696.0 People can get Infected",240.0,696.0
2580,2580,2581,TX,48115,Dawson,Lamesa,13833,2331.781,900.306,4.721,1.823,2336.502,902.1289999999999,32.741934,-101.947322,"Dawson<br>Every 10,000 People 300.0 Not using Mask<br>Max of 16.0 People can get Infected",300.0,16.0
2581,2581,2582,TX,48117,Deaf Smith,Hereford,19372,3876.869,1496.868,3.927,1.516,3880.796,1498.384,34.940765999999996,-102.607564,"Deaf Smith<br>Every 10,000 People 630.0 Not using Mask<br>Max of 9.0 People can get Infected",630.0,9.0
2582,2582,2583,TX,48119,Delta,Cooper,5231,665.174,256.825,54.666,21.107,719.84,277.932,33.385933,-95.67335,"Delta<br>Every 10,000 People 400.0 Not using Mask<br>Max of 1.0 People can get Infected",400.0,1.0
2583,2583,2584,TX,48121,Denton,Denton,662614,2275.129,878.432,193.071,74.545,2468.2,952.977,33.205005,-97.119046,"Denton<br>Every 10,000 People 160.0 Not using Mask<br>Max of 215.0 People can get Infected",160.0,215.0
2584,2584,2585,TX,48123,DeWitt,Cuero,20097,2354.235,908.975,3.920,1.514,2358.155,910.4889999999999,29.082341999999997,-97.36165600000001,"DeWitt<br>Every 10,000 People 30.0 Not using Mask<br>Max of 0.0 People can get Infected",30.0,0.0
2585,2585,2586,TX,48125,Dickens,Dickens,2444,2335.455,901.7239999999999,9.058,3.497,2344.513,905.221,33.614666,-100.78609499999999,"Dickens<br>Every 10,000 People 320.0 Not using Mask<br>Max of 2.0 People can get Infected",320.0,2.0
2586,2586,2587,TX,48127,Dimmit,Carrizo Springs,9996,3441.7940000000003,1328.884,14.577,5.628,3456.3709999999996,1334.5120000000002,28.423587,-99.76587099999999,"Dimmit<br>Every 10,000 People 210.0 Not using Mask<br>Max of 0.0 People can get Infected",210.0,0.0
2587,2587,2588,TX,48129,Donley,Clarendon,3677,2400.623,926.8860000000001,15.954,6.160,2416.577,933.046,34.955036,-100.815846,"Donley<br>Every 10,000 People 1390.0 Not using Mask<br>Max of 0.0 People can get Infected",1390.0,0.0
2588,2588,2589,TX,48131,Duval,San Diego,11782,4645.094,1793.481,5.478,2.115,4650.573,1795.596,27.681123,-98.497393,"Duval<br>Every 10,000 People 1220.0 Not using Mask<br>Max of 16.0 People can get Infected",1220.0,16.0
2589,2589,2590,TX,48133,Eastland,Eastland,18583,2399.599,926.4910000000001,14.048,5.424,2413.647,931.915,32.324645000000004,-98.83655999999999,"Eastland<br>Every 10,000 People 550.0 Not using Mask<br>Max of 5.0 People can get Infected",550.0,5.0
2590,2590,2591,TX,48135,Ector,Odessa,137130,2324.999,897.687,10.598,4.092,2335.597,901.779,31.865301000000002,-102.542507,"Ector<br>Every 10,000 People 850.0 Not using Mask<br>Max of 47.0 People can get Infected",850.0,47.0
2591,2591,2592,TX,48137,Edwards,Rocksprings,2002,5485.226,2117.8579999999997,5.200,2.008,5490.4259999999995,2119.866,29.985877000000002,-100.307373,"Edwards<br>Every 10,000 People 160.0 Not using Mask<br>Max of 0.0 People can get Infected",160.0,0.0
2592,2592,2593,TX,48139,Ellis,El Paso,149610,2422.9,935.487,42.115,16.261,2465.015,951.748,32.347279,-96.79833599999999,"Ellis<br>Every 10,000 People 270.0 Not using Mask<br>Max of 20.0 People can get Infected",270.0,20.0
2593,2593,2594,TX,48141,El Paso,Waxahachie,800647,2622.863,1012.693,5.871,2.267,2628.7340000000004,1014.96,31.766403000000004,-106.241391,"El Paso<br>Every 10,000 People 70.0 Not using Mask<br>Max of 0.0 People can get Infected",70.0,0.0
2594,2594,2595,TX,48143,Erath,Stephenville,37890,2805.1420000000003,1083.0710000000001,17.445,6.736,2822.587,1089.807,32.238136,-98.22237700000001,"Erath<br>Every 10,000 People 170.0 Not using Mask<br>Max of 14.0 People can get Infected",170.0,14.0
2595,2595,2596,TX,48145,Falls,Marlin,17866,1982.5910000000001,765.4830000000001,21.648,8.358,2004.239,773.841,31.251929999999998,-96.934128,"Falls<br>Every 10,000 People 90.0 Not using Mask<br>Max of 2.0 People can get Infected",90.0,2.0
2596,2596,2597,TX,48147,Fannin,Bonham,33915,2307.256,890.837,20.842,8.047,2328.098,898.8839999999999,33.591161,-96.104988,"Fannin<br>Every 10,000 People 1170.0 Not using Mask<br>Max of 2.0 People can get Infected",1170.0,2.0
2597,2597,2598,TX,48149,Fayette,La Grange,24554,2460.51,950.008,25.382,9.800,2485.8920000000003,959.808,29.877886,-96.921231,"Fayette<br>Every 10,000 People 60.0 Not using Mask<br>Max of 2.0 People can get Infected",60.0,2.0
2598,2598,2599,TX,48151,Fisher,Roby,3974,2328.246,898.941,7.284,2.812,2335.53,901.753,32.740473,-100.40312,"Fisher<br>Every 10,000 People 970.0 Not using Mask<br>Max of 0.0 People can get Infected",970.0,0.0
2599,2599,2600,TX,48153,Floyd,Floydada,6446,2569.637,992.143,0.984,0.380,2570.621,992.523,34.073731,-101.303274,"Floyd<br>Every 10,000 People 490.0 Not using Mask<br>Max of 0.0 People can get Infected",490.0,0.0
2600,2600,2601,TX,48155,Foard,Crowell,1336,1824.379,704.3969999999999,8.515,3.288,1832.8929999999998,707.685,33.980404,-99.777427,"Foard<br>Every 10,000 People 450.0 Not using Mask<br>Max of 0.0 People can get Infected",450.0,0.0
2601,2601,2602,TX,48157,Fort Bend,Richmond,585375,2231.225,861.4810000000001,61.797,23.860,2293.022,885.341,29.526602,-95.771015,"Fort Bend<br>Every 10,000 People 240.0 Not using Mask<br>Max of 30.0 People can get Infected",240.0,30.0
2602,2602,2603,TX,48159,Franklin,Mount Vernon,10605,736.569,284.39099999999996,26.876,10.377,763.445,294.768,33.175846,-95.219066,"Franklin<br>Every 10,000 People 130.0 Not using Mask<br>Max of 2.0 People can get Infected",130.0,2.0
2603,2603,2604,TX,48161,Freestone,Fairfield,19816,2273.333,877.7389999999999,36.916,14.253,2310.249,891.992,31.701653999999998,-96.144237,"Freestone<br>Every 10,000 People 250.0 Not using Mask<br>Max of 2.0 People can get Infected",250.0,2.0
